,scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS,modeGroup
556,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,Walk,17510,1a: Walk
557,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,Walk,17510,0: Total
558,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,Walk,154478,1: Non-Motorized
559,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,Walk,154478,1a: Walk
560,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,Walk,154478,0: Total
561,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,Walk,186293,1: Non-Motorized
562,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,Walk,186293,1a: Walk
563,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,Walk,186293,0: Total
564,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,Walk,32698,1: Non-Motorized
565,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,Walk,32698,1a: Walk
566,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,Walk,32698,0: Total
567,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,Walk,30609,1: Non-Motorized
568,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,Walk,30609,1a: Walk
569,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,Walk,30609,0: Total
630,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,Walk,0,1: Non-Motorized
631,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,Walk,0,1a: Walk
632,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,Walk,0,0: Total
633,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,Walk,446440,1: Non-Motorized
634,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,Walk,446440,1a: Walk
635,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,Walk,446440,0: Total
636,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,Walk,89840,1: Non-Motorized
637,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,Walk,89840,1a: Walk
638,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,Walk,89840,0: Total
639,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,Walk,32236,1: Non-Motorized
640,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,Walk,32236,1a: Walk
641,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,Walk,32236,0: Total
642,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,Walk,148551,1: Non-Motorized
643,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,Walk,148551,1a: Walk
644,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,Walk,148551,0: Total
645,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,Walk,18005,1: Non-Motorized
646,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,Walk,18005,1a: Walk
647,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,Walk,18005,0: Total
648,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,Walk,179738,1: Non-Motorized
649,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,Walk,179738,1a: Walk
650,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,Walk,179738,0: Total
651,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,Walk,184479,1: Non-Motorized
652,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,Walk,184479,1a: Walk
653,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,Walk,184479,0: Total
654,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,Walk,38905,1: Non-Motorized
655,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,Walk,38905,1a: Walk
656,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,Walk,38905,0: Total
657,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,Walk,35326,1: Non-Motorized
658,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,Walk,35326,1a: Walk
659,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,Walk,35326,0: Total
720,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,Walk,0,1: Non-Motorized
721,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,Walk,0,1a: Walk
722,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,Walk,0,0: Total
723,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,Walk,490312,1: Non-Motorized
724,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,Walk,490312,1a: Walk
725,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,Walk,490312,0: Total
726,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,Walk,88637,1: Non-Motorized
727,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,Walk,88637,1a: Walk
728,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,Walk,88637,0: Total
729,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,Walk,34971,1: Non-Motorized
730,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,Walk,34971,1a: Walk
731,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,Walk,34971,0: Total
732,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,Walk,165258,1: Non-Motorized
733,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,Walk,165258,1a: Walk
734,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,Walk,165258,0: Total
735,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,Walk,18536,1: Non-Motorized
736,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,Walk,18536,1a: Walk
737,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,Walk,18536,0: Total
738,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,Walk,197055,1: Non-Motorized
739,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,Walk,197055,1a: Walk
740,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,Walk,197055,0: Total
741,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,Walk,182008,1: Non-Motorized
742,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,Walk,182008,1a: Walk
743,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,Walk,182008,0: Total
744,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,Walk,42312,1: Non-Motorized
745,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,Walk,42312,1a: Walk
746,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,Walk,42312,0: Total
747,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,Walk,39343,1: Non-Motorized
748,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,Walk,39343,1a: Walk
749,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,Walk,39343,0: Total
900,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,Walk,0,1: Non-Motorized
901,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,Walk,0,1a: Walk
902,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,Walk,0,0: Total
903,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,Walk,389502,1: Non-Motorized
904,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,Walk,389502,1a: Walk
905,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,Walk,389502,0: Total
906,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,Walk,91108,1: Non-Motorized
907,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,Walk,91108,1a: Walk
908,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,Walk,91108,0: Total
909,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,Walk,28216,1: Non-Motorized
910,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,Walk,28216,1a: Walk
911,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,Walk,28216,0: Total
912,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,Walk,132733,1: Non-Motorized
913,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,Walk,132733,1a: Walk
914,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,Walk,132733,0: Total
915,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,Walk,17838,1: Non-Motorized
916,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,Walk,17838,1a: Walk
917,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,Walk,17838,0: Total
918,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,Walk,158000,1: Non-Motorized
919,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,Walk,158000,1a: Walk
920,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,Walk,158000,0: Total
921,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,Walk,187083,1: Non-Motorized
922,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,Walk,187083,1a: Walk
923,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,Walk,187083,0: Total
924,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,Walk,33766,1: Non-Motorized
925,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,Walk,33766,1a: Walk
926,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,Walk,33766,0: Total
927,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,Walk,31597,1: Non-Motorized
928,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,Walk,31597,1a: Walk
929,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,Walk,31597,0: Total
990,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,Walk,0,1: Non-Motorized
991,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,Walk,0,1a: Walk
992,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,Walk,0,0: Total
993,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,Walk,465961,1: Non-Motorized
994,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,Walk,465961,1a: Walk
995,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,Walk,465961,0: Total
996,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,Walk,90561,1: Non-Motorized
997,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,Walk,90561,1a: Walk
998,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,Walk,90561,0: Total
999,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,Walk,33849,1: Non-Motorized
1000,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,Walk,33849,1a: Walk
1001,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,Walk,33849,0: Total
1002,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,Walk,158025,1: Non-Motorized
1003,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,Walk,158025,1a: Walk
1004,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,Walk,158025,0: Total
1005,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,Walk,18523,1: Non-Motorized
1006,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,Walk,18523,1a: Walk
1007,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,Walk,18523,0: Total
1008,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,Walk,188775,1: Non-Motorized
1009,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,Walk,188775,1a: Walk
1010,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,Walk,188775,0: Total
1011,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,Walk,185960,1: Non-Motorized
1012,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,Walk,185960,1a: Walk
1013,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,Walk,185960,0: Total
1014,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,Walk,40690,1: Non-Motorized
1015,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,Walk,40690,1a: Walk
1016,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,Walk,40690,0: Total
1017,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,Walk,37691,1: Non-Motorized
1018,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,Walk,37691,1a: Walk
1019,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,Walk,37691,0: Total
1080,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,Walk,0,1: Non-Motorized
1081,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,Walk,0,1a: Walk
1082,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,Walk,0,0: Total
1083,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,Walk,524843,1: Non-Motorized
1084,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,Walk,524843,1a: Walk
1085,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,Walk,524843,0: Total
1086,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,Walk,89376,1: Non-Motorized
1087,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,Walk,89376,1a: Walk
1088,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,Walk,89376,0: Total
1089,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,Walk,37066,1: Non-Motorized
1090,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,Walk,37066,1a: Walk
1091,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,Walk,37066,0: Total
1092,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,Walk,182008,1: Non-Motorized
1093,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,Walk,182008,1a: Walk
1094,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,Walk,182008,0: Total
1095,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,Walk,19187,1: Non-Motorized
1096,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,Walk,19187,1a: Walk
1097,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,Walk,19187,0: Total
1098,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,Walk,212651,1: Non-Motorized
1099,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,Walk,212651,1a: Walk
1100,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,Walk,212651,0: Total
1101,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,Walk,183528,1: Non-Motorized
1102,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,Walk,183528,1a: Walk
1103,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,Walk,183528,0: Total
1104,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,Walk,44623,1: Non-Motorized
1105,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,Walk,44623,1a: Walk
1106,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,Walk,44623,0: Total
1107,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,Walk,43541,1: Non-Motorized
1108,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,Walk,43541,1a: Walk
1109,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,Walk,43541,0: Total
1170,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,Bike,0,1: Non-Motorized
1171,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,Bike,0,1b: Bike
1172,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,Bike,0,0: Total
1173,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,Bike,59165,1: Non-Motorized
1174,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,Bike,59165,1b: Bike
1175,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,Bike,59165,0: Total
1176,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,Bike,25891,1: Non-Motorized
1177,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,Bike,25891,1b: Bike
1178,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,Bike,25891,0: Total
1179,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,Bike,10567,1: Non-Motorized
1180,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,Bike,10567,1b: Bike
1181,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,Bike,10567,0: Total
1182,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,Bike,10902,1: Non-Motorized
1183,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,Bike,10902,1b: Bike
1184,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,Bike,10902,0: Total
1185,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBC,Bike,5821,1: Non-Motorized
1186,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBC,Bike,5821,1b: Bike
1187,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBC,Bike,5821,0: Total
1188,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,Bike,21281,1: Non-Motorized
1189,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,Bike,21281,1b: Bike
1190,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,Bike,21281,0: Total
1191,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,Bike,53163,1: Non-Motorized
1192,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,Bike,53163,1b: Bike
1193,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,Bike,53163,0: Total
1194,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,Bike,18878,1: Non-Motorized
1195,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,Bike,18878,1b: Bike
1196,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,Bike,18878,0: Total
1197,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,Bike,4399,1: Non-Motorized
1198,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,Bike,4399,1b: Bike
1199,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,Bike,4399,0: Total
1260,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,Bike,0,1: Non-Motorized
1261,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,Bike,0,1b: Bike
1262,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,Bike,0,0: Total
1263,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,Bike,63500,1: Non-Motorized
1264,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,Bike,63500,1b: Bike
1265,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,Bike,63500,0: Total
1266,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,Bike,26485,1: Non-Motorized
1267,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,Bike,26485,1b: Bike
1268,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,Bike,26485,0: Total
1269,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,Bike,10680,1: Non-Motorized
1270,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,Bike,10680,1b: Bike
1271,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,Bike,10680,0: Total
1272,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,Bike,11547,1: Non-Motorized
1273,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,Bike,11547,1b: Bike
1274,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,Bike,11547,0: Total
1275,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,Bike,6376,1: Non-Motorized
1276,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,Bike,6376,1b: Bike
1277,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,Bike,6376,0: Total
1278,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,Bike,22791,1: Non-Motorized
1279,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,Bike,22791,1b: Bike
1280,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,Bike,22791,0: Total
1281,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,Bike,54384,1: Non-Motorized
1282,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,Bike,54384,1b: Bike
1283,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,Bike,54384,0: Total
1284,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,Bike,19254,1: Non-Motorized
1285,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,Bike,19254,1b: Bike
1286,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,Bike,19254,0: Total
1287,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,Bike,4664,1: Non-Motorized
1288,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,Bike,4664,1b: Bike
1289,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,Bike,4664,0: Total
1350,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,Bike,0,1: Non-Motorized
1351,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,Bike,0,1b: Bike
1352,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,Bike,0,0: Total
1353,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,Bike,73898,1: Non-Motorized
1354,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,Bike,73898,1b: Bike
1355,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,Bike,73898,0: Total
1356,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,Bike,26659,1: Non-Motorized
1357,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,Bike,26659,1b: Bike
1358,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,Bike,26659,0: Total
