;Z,Airport,PVU,Lagoon,ENSIGN,WESTMIN,UOFU_MAIN,UOFU_MED,WSU_MAIN,WSU_DAVIS,WSU_WEST,SLCC_MAIN,SLCC_SC,SLCC_JD,SLCC_MEAD,SLCC_ML,SLCC_LB,SLCC_HL,SLCC_AIRP,SLCC_WEST,SLCC_HM,BYU,UVU_MAIN,UVU_GENEVA,UVU_LEHI,UVU_VINE,UVU_PAYSON
1159,34,0.184713376,1.1,4,0,72,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,11,0.554140127,1.1,0,0,94,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,29,0,1.5,0,0,170,0,0,2,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1162,12.7,0,0.7,0,1,49,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,11,0,0,8,19,656,0,0,0,0,92,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0
1164,9.6,0,0,4,0,241,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1165,8,0,0,5,24,90,0,0,0,0,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,6.9,0,0,0,2,117,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,13.5,0.184713376,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,12.7,0.184713376,0,4,3,620,0,0,0,0,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,2.4,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,3.1,0.369426752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,23.9,0.184713376,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,34.6,0.369426752,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,12.3,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,22.8,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,12.2,0.554140127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,34.3,0.184713376,0.4,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1179,8.3,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,27.2,0.184713376,7.4,4,3,17,0,0,0,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,14,0,1.9,0,0,19,0,0,0,0,12,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0
1182,5.4,0,0,3,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,1.8,0,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,1.7,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,2.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,7.4,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,26.1,0.184713376,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,8.4,0,0,6,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,17.5,0,0.7,0,0,42,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,22.5,0,1.1,0,1,4,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,15.1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,17.6,0,1.1,0,2,5,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1195,9,0,1.5,0,15,23,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,9.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,11.9,0,0.4,0,0,38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,14.6,0,0.4,3,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1199,4,0,0,0,3,46,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,9.1,0,0.7,4,32,98,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,45.3,0.184713376,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,4.1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,8.6,0,0.4,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,22.4,0,3.7,6,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1205,9.8,0,5.2,2,0,32,0,0,3,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1206,20.9,0,0.7,15,3,51,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,18.8,0.184713376,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,78.9,0.738853503,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,135.5,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,20,0.184713376,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,11.9,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,32,0,4.1,0,0,13,0,4,0,0,7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
1218,9.8,0,0.4,0,0,14,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1219,20.5,0,1.9,0,0,27,0,0,0,0,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,5.7,0.184713376,0.4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,0.6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,9.7,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,3.7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,4.6,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,6.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,50.3,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,26.5,0,2.6,1,3,19,0,0,0,0,15,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1228,28,0.554140127,1.9,1,1,36,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,17.9,0.184713376,0.7,0,1,17,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,10.5,0.184713376,0.4,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1231,17.5,0,0.4,0,17,21,0,0,1,0,50,4,17,0,0,0,0,0,0,0,0,2,0,0,0,0
1232,13.2,0,2.2,0,9,117,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1233,14.4,0.184713376,1.5,0,46,83,0,0,0,0,35,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,11.3,0,1.5,0,10,42,0,0,0,0,22,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1235,9.5,0.184713376,2.6,0,35,43,0,0,0,0,46,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1236,9.2,0.184713376,0,2,10,67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,4.2,0,0.4,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,10.2,0,1.9,0,9,159,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,6.5,0,1.1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,9.6,0,1.1,0,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,11.3,0,1.5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,11.5,0,2.6,0,5,47,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,15.9,0.369426752,1.1,0,5,67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0
1244,18.6,0,1.1,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,16.6,0.369426752,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1246,11,0.369426752,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,34.7,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,10.7,0.184713376,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,14.7,0.184713376,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,6.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,62.5,0.369426752,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,18.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,5.4,0,0.4,0,1,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,11.9,0,0.7,2,2,23,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,7.9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,13.5,0,0.7,0,0,18,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,9.3,0,0.7,0,3,27,0,7,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,10,0,3.3,0,14,55,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,13,0,1.1,4,30,28,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1262,7.2,0,1.1,0,6,30,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,8.4,0.369426752,0.4,0,401,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,20.2,0.184713376,0.7,0,39,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,10,0,0.7,0,51,46,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,6.8,0.184713376,0.4,0,0,118,0,0,0,0,0,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,6.1,0.184713376,3.3,3,121,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,37,0,0.7,0,6,23,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,7.3,0.184713376,2.2,0,0,67,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,6.8,0,1.1,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,6.4,0,0.7,1,3,19,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1272,13.6,0,0.7,1,6,5,0,0,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,48,0,1.5,1,17,70,0,6,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1274,9.7,0,0.4,1,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,53.5,0,3.7,0,160,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,15.4,0,0.4,0,27,79,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,9.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,18.1,0.369426752,1.5,0,9,105,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,7.6,0,0.4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,11.6,0,1.5,0,8,159,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,14.8,0,2.2,0,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1282,5.2,0,0.7,0,6,17,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,5.2,0,0.7,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,7.1,0,0.7,0,0,13,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,3.3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,12.7,0.184713376,2.6,0,5,35,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
1287,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,37.4,0.184713376,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,3.4,0,0,7,3,7,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,11.6,0,1.9,54,14,53,0,0,0,0,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,10.5,0.184713376,0,0,11,163,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,10.3,0,0.7,0,2,91,0,0,1,0,2,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0
1293,24,0,0.4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,4.2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,10.4,0,0.4,2,3,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,13.3,0.369426752,0.4,0,0,101,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1299,7.7,0,0.7,0,0,47,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,5.4,0.184713376,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,16.6,0.369426752,1.5,4,1,32,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1302,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,1.7,0,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,20.1,0,3.3,25,0,14,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1307,4.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,8.5,0,6.3,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,5.8,0,3.3,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
1310,16.7,0,3.7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,9.2,0.184713376,1.9,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,14,0,7.8,0,3,0,0,0,0,0,153,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,12.9,0.184713376,9.3,0,0,92,0,27,6,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
1315,6.6,0,1.9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,21.1,1.477707006,3.3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,1.6,0,1.9,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,4.2,0,0,0,0,0,0,0,0,0,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,3.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,22.3,2.401273885,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,20.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,29.2,0.184713376,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,36.6,0.184713376,1.9,0,0,3,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
1328,23,0.923566879,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,27.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,22.9,0,0.4,0,1,4,0,4,0,0,9,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0
1332,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,16.7,0.184713376,2.2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,57.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,18.9,0.184713376,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,8.7,0.184713376,0.4,6,0,8,0,0,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,1.8,0,4.8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,3.8,0,0.4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,19.5,0.184713376,2.2,0,0,4,0,0,0,0,2,72,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1342,67.1,0,7.1,0,0,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,4.4,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,7.8,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,28.4,0,14.9,0,2,23,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,12.3,0.738853503,3.3,0,5,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1349,3.8,0,0.7,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,24.8,0.184713376,4.5,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,10.1,0,0.7,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,5.6,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,4.7,0.369426752,0.4,0,0,3,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,17.7,0.923566879,6.7,0,0,38,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,19.5,0.184713376,7.4,4,0,10,0,0,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,30.5,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,12.4,0.184713376,5.9,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1358,11.2,0.184713376,0.7,0,0,9,0,0,0,0,31,33,3,0,8,0,0,0,0,0,0,0,0,0,0,0
1359,9.9,0,0,0,0,0,0,35,6,0,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,6.6,0,2.6,0,0,25,0,0,0,0,10,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,2.8,0,0.4,0,0,0,0,0,0,0,39,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1362,2.4,0,1.1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,11.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,19.6,0,1.1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,11.2,0,2.2,0,7,7,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,6,0,0,0,0
1367,22.6,0,1.1,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,7.6,0.184713376,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,61.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,17.8,0,1.9,1,0,1,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1371,14.7,0,0.7,0,0,13,0,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,19.4,0,9.3,0,0,35,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1373,25.2,0,3,0,0,95,0,0,0,0,262,0,0,0,15,0,0,0,0,0,0,27,0,0,0,0
1374,2.6,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,10.5,0,1.5,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,29.8,1.662420382,3.3,0,2,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,21.6,0.738853503,2.6,0,0,93,0,0,0,0,5,4,34,0,0,0,0,0,0,0,0,15,0,0,0,0
1378,12.7,0,0.4,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,29.2,0.184713376,2.2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,11.7,0.184713376,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,3,0,2.6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,24.8,0,2.2,0,0,10,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,49.4,0.184713376,3,0,0,14,0,6,0,0,9,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0
1384,105.7,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,13.8,0,0.4,0,0,0,0,0,0,0,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,17.3,0.184713376,1.9,0,0,5,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,30.1,0.184713376,1.9,0,0,55,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0
1388,2.6,0,0.7,0,0,24,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,9.5,0.369426752,2.2,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
