scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS,modeGroup
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,LRT,5857,4: Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,LRT,5857,4e: Light-Rail Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,LRT,5857,0: Total
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,LRT,4467,4: Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,LRT,4467,4e: Light-Rail Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,LRT,4467,0: Total
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,LRT,4833,4: Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,LRT,4833,4e: Light-Rail Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,LRT,4833,0: Total
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,LRT,6283,4: Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,LRT,6283,4e: Light-Rail Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,LRT,6283,0: Total
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,LRT,0,4: Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,LRT,0,4e: Light-Rail Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,LRT,0,0: Total
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,LRT,12204,4: Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,LRT,12204,4e: Light-Rail Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,LRT,12204,0: Total
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,LRT,2045,4: Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,LRT,2045,4e: Light-Rail Transit
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,LRT,2045,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,LRT,0,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,LRT,0,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,LRT,0,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,LRT,13926,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,LRT,13926,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,LRT,13926,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,LRT,0,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,LRT,0,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,LRT,0,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,LRT,6645,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,LRT,6645,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,LRT,6645,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,LRT,5598,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,LRT,5598,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,LRT,5598,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,LRT,5987,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,LRT,5987,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,LRT,5987,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,LRT,7561,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,LRT,7561,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,LRT,7561,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,LRT,0,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,LRT,0,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,LRT,0,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,LRT,13571,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,LRT,13571,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,LRT,13571,0: Total
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,LRT,2506,4: Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,LRT,2506,4e: Light-Rail Transit
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,LRT,2506,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,15852,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,15852,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,15852,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,7733,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,7733,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,7733,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,4765,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,4765,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,4765,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,6369,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,6369,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,6369,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,8655,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,8655,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,8655,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,16621,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,16621,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,16621,0: Total
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2182,4: Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2182,4e: Light-Rail Transit
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2182,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBC,LRT,0,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBO,LRT,15727,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBO,LRT,15727,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBO,LRT,15727,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBS,LRT,0,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBW,LRT,7641,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBW,LRT,7641,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,HBW,LRT,7641,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,NHB,LRT,4640,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,NHB,LRT,4640,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Ok,NHB,LRT,4640,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBC,LRT,6448,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBC,LRT,6448,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBC,LRT,6448,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBO,LRT,8602,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBO,LRT,8602,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBO,LRT,8602,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBS,LRT,0,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBW,LRT,16071,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBW,LRT,16071,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,HBW,LRT,16071,0: Total
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,NHB,LRT,2120,4: Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,NHB,LRT,2120,4e: Light-Rail Transit
10.07,v9,WF TDM v9.0.1 - official - patch 2,Needs_2042,Needs,2042,Pk,NHB,LRT,2120,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,17823,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,17823,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,17823,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,8419,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,8419,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,8419,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,5373,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,5373,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,5373,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,7425,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,7425,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,7425,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,9797,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,9797,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,9797,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,17550,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,17550,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,17550,0: Total
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2459,4: Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2459,4e: Light-Rail Transit
11.07,v9,WF TDM v9.0.2 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2459,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21278,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21278,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21278,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10373,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10373,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10373,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,LRT,6212,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,LRT,6212,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,LRT,6212,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,LRT,7899,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,LRT,7899,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,LRT,7899,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,LRT,11998,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,LRT,11998,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,LRT,11998,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,LRT,0,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,LRT,0,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,LRT,0,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,LRT,22666,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,LRT,22666,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,LRT,22666,0: Total
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,LRT,2962,4: Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,LRT,2962,4e: Light-Rail Transit
9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,LRT,2962,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBC,LRT,0,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBO,LRT,21066,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBO,LRT,21066,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBO,LRT,21066,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBS,LRT,0,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBW,LRT,10220,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBW,LRT,10220,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,HBW,LRT,10220,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,NHB,LRT,5931,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,NHB,LRT,5931,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Ok,NHB,LRT,5931,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBC,LRT,7858,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBC,LRT,7858,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBC,LRT,7858,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBO,LRT,11924,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBO,LRT,11924,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBO,LRT,11924,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBS,LRT,0,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBS,LRT,0,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBS,LRT,0,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBW,LRT,22084,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBW,LRT,22084,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,HBW,LRT,22084,0: Total
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,NHB,LRT,2821,4: Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,NHB,LRT,2821,4e: Light-Rail Transit
10.08,v9,WF TDM v9.0.1 - official - patch 2,Needs_2050,Needs,2050,Pk,NHB,LRT,2821,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21869,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21869,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21869,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10441,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10441,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10441,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,NHB,LRT,6160,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,NHB,LRT,6160,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Ok,NHB,LRT,6160,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBC,LRT,8637,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBC,LRT,8637,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBC,LRT,8637,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBO,LRT,12258,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBO,LRT,12258,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBO,LRT,12258,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBS,LRT,0,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBS,LRT,0,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBS,LRT,0,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBW,LRT,22179,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBW,LRT,22179,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,HBW,LRT,22179,0: Total
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,NHB,LRT,2914,4: Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,NHB,LRT,2914,4e: Light-Rail Transit
11.08,v9,WF TDM v9.0.2 - official,Needs_2050,Needs,2050,Pk,NHB,LRT,2914,0: Total
11.03,v9,WF TDM v9.0.2 - official,EF_RTP_2032,EF_RTP,2032,Ok,HBC,LRT,0,4: Transit
