Source,Subarea,CO_FIPS,CO_NAME,YEAR,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,TYP_EMP,RET_EMP,IND_EMP,OTH_EMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,Job_HH,WrkPop_Job
 CT_2017 ,1 - Wasatch Front,11,Davis,2049,489636,5601,484035,180561,2.68,128855.4234,269853.6336,90927.22868,"249,383","41,161","24,548","183,674",286481,26317,14844,10514,14034,37670,49682,22894,73428,661,466,22985,12986,1.59,0.94
 CT_2017 ,1 - Wasatch Front,11,Davis,2050,493263,5699,487564,182148,2.68,129083.6669,271452.6187,92726.47078,"251,736","41,469","24,551","185,716",289191,26476,14993,10447,14104,38423,50027,23102,74164,659,465,23193,13138,1.59,0.94
 CT_2017 ,1 - Wasatch Front,11,Davis,2051,496923,5797,491126,183756,2.67,129274.2549,273349.8591,94298.48872,"254,103","41,765","24,550","187,788",291891,26627,15138,10387,14163,39245,50354,23291,74898,657,463,23372,13296,1.59,0.94
 CT_2017 ,1 - Wasatch Front,11,Davis,2052,500489,5884,494605,185371,2.67,129397.8941,275273.8614,95817.72825,"256,462","42,057","24,548","189,857",294584,26775,15282,10327,14221,40069,50679,23479,75630,656,461,23551,13454,1.59,0.93
 CT_2017 ,1 - Wasatch Front,11,Davis,2053,503961,5965,497996,187058,2.66,129472.7226,277137.3259,97351.30918,"258,815","42,349","24,545","191,921",297269,26923,15426,10265,14280,40891,51002,23668,76360,655,459,23729,13611,1.59,0.93
 CT_2017 ,1 - Wasatch Front,11,Davis,2054,507358,6043,501315,188785,2.66,129523.7286,278717.5123,99116.60343,"261,164","42,643","24,541","193,980",299947,27073,15570,10203,14338,41714,51324,23855,77087,653,457,23907,13766,1.59,0.93
 CT_2017 ,1 - Wasatch Front,11,Davis,2055,510712,6108,504604,190571,2.65,129581.2228,280308.8096,100821.5725,"263,503","42,934","24,536","196,033",302616,27221,15713,10141,14395,42535,51644,24041,77813,652,455,24083,13923,1.59,0.93
 CT_2017 ,1 - Wasatch Front,11,Davis,2056,514047,6161,507886,192332,2.64,129667.0647,281783.2584,102597.1544,"265,832","43,221","24,529","198,082",305276,27365,15856,10077,14452,43357,51962,24227,78536,651,453,24259,14081,1.59,0.92
 CT_2017 ,1 - Wasatch Front,11,Davis,2057,517388,6213,511175,194150,2.63,129802.8825,283620.813,103963.9717,"268,154","43,508","24,521","200,125",307925,27509,15999,10014,14507,44178,52278,24412,79257,649,451,24434,14237,1.59,0.92
 CT_2017 ,1 - Wasatch Front,11,Davis,2058,520746,6260,514486,196003,2.62,130008.6994,285659.246,105078.2305,"270,466","43,792","24,512","202,162",310563,27652,16140,9949,14563,44998,52593,24596,79975,648,449,24608,14392,1.58,0.92
 CT_2017 ,1 - Wasatch Front,11,Davis,2059,524132,6306,517826,197898,2.62,130298.4394,287874.8208,105959.0273,"272,768","44,076","24,503","204,189",313188,27794,16282,9885,14618,45816,52904,24779,80690,646,447,24781,14546,1.58,0.92
 CT_2017 ,1 - Wasatch Front,11,Davis,2060,527545,6333,521212,199847,2.61,130677.3479,290080.6923,106787.085,"275,056","44,358","24,491","206,207",315797,27936,16422,9819,14672,46633,53213,24961,81400,645,445,24953,14698,1.58,0.92
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1990,728295,9666,718629,242401,2.96,251534,415180,61581,"414,595","79,203","95,488","239,904",457410,52177,27026,48732,46756,42855,72271,29411,95367,1089,2925,21281,17520,1.89,0.91
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1991,743804,8206,735598,247832,2.97,253754.2412,427403.4379,62646.4084,"431,989","82,081","97,625","252,283",477790,54014,28067,49510,48115,45928,74444,30699,101212,1079,2912,23385,18425,1.93,0.89
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1992,759713,7147,752566,253263,2.97,255995.8412,439986.7497,63730.24936,"449,432","84,966","99,765","264,701",498171,55857,29109,50289,49476,49023,76614,31984,107080,1070,2900,25490,19279,1.97,0.88
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1993,776032,6497,769535,258694,2.97,258259.0242,452940.5304,64832.84177,"466,917","87,855","101,908","277,154",518551,57701,30154,51070,50838,52138,78781,33269,112966,1060,2887,27598,20089,2,0.87
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1994,792774,6271,786503,264125,2.98,260544.0169,466275.6873,65954.51005,"484,441","90,750","104,052","289,639",538932,59552,31198,51851,52201,55270,80946,34552,118871,1050,2875,29708,20858,2.04,0.87
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1995,809950,6478,803472,269556,2.98,262851.0485,480003.4486,67095.58424,"502,001","93,647","106,200","302,154",559312,61402,32245,52634,53566,58418,83109,35833,124794,1041,2862,31820,21588,2.07,0.86
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1996,827572,7131,820441,274986,2.98,265180.351,494135.3729,68256.40006,"519,593","96,553","108,347","314,693",579692,63260,33293,53416,54931,61580,85270,37113,130730,1031,2849,33933,22286,2.11,0.85
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1997,845653,8244,837409,280417,2.99,267532.1589,508683.3594,69437.29908,"537,211","99,458","110,497","327,256",600073,65118,34340,54200,56297,64755,87429,38393,136679,1022,2837,36048,22955,2.14,0.85
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1998,864205,9827,854378,285848,2.99,269906.7093,523659.6575,70638.62874,"554,857","102,368","112,648","339,841",620453,66978,35390,54984,57664,67942,89587,39672,142640,1012,2824,38163,23597,2.17,0.84
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,1999,883242,11896,871346,291279,2.99,272304.2422,539076.8773,71860.74252,"572,524","105,278","114,801","352,445",640834,68839,36439,55770,59031,71139,91744,40950,148612,1003,2812,40281,24214,2.2,0.84
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2000,902777,14462,888315,296710,2.99,274725,554948,73104,"588,536","107,991","116,861","363,684",661214,70556,37435,56512,60349,73587,93998,42284,153815,992,2799,42314,26573,2.23,0.84
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2001,915000,13595,901405,301422,2.99,277226.0178,563159.9258,74613.6077,"592,125","107,896","115,615","368,614",664479,70281,37615,55703,59912,73685,95152,43478,156299,967,2848,41738,26801,2.2,0.85
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2002,927399,12903,914496,306134,2.99,279750.8115,571493.3687,76154.389,"586,931","106,221","112,708","368,002",657905,68982,37239,54101,58607,72698,94878,44003,156423,929,2853,40565,26627,2.15,0.87
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2003,939977,12391,927586,310845,2.98,282299.6175,579950.1271,77726.98765,"585,335","105,225","110,558","369,552",655395,68132,37093,52868,57690,72170,95166,44764,157452,898,2875,39671,26616,2.11,0.88
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2004,952737,12060,940677,315557,2.98,284872.6749,588532.0255,79332.06068,"598,200","106,831","111,150","380,219",669077,68968,37863,52948,58202,73426,97803,46627,162363,889,2968,39760,27260,2.12,0.88
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2005,965681,11914,953767,320269,2.98,287470.2252,597240.9159,80970.2787,"621,571","110,286","113,628","397,657",694487,70989,39297,53919,59709,75961,102177,49340,170179,895,3114,40521,28386,2.17,0.86
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2006,978814,11957,966857,324981,2.98,290092.5124,606078.6774,82642.32613,"650,404","114,670","116,993","418,741",725954,73596,41074,55298,61695,79142,107482,52540,179577,907,3289,41589,29765,2.23,0.83
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2007,992136,12188,979948,329693,2.97,292739.7831,615047.217,84348.90158,"683,137","119,689","120,926","442,522",761721,76596,43093,56930,63996,82774,113471,56119,190158,922,3486,42850,31326,2.31,0.81
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2008,1005651,12613,993038,334404,2.97,295412.2863,624148.4699,86090.71805,"689,586","120,078","120,139","449,369",768158,76625,43453,56333,63806,83210,115113,57571,193475,902,3550,42433,31687,2.3,0.81
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2009,1019363,13234,1006129,339116,2.97,298110.2739,633384.3999,87868.50327,"667,052","115,454","114,389","437,209",742341,73466,41988,53418,60971,80163,111892,56562,188592,843,3463,40271,30712,2.19,0.85
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2010,1031697,14028,1017669,343891,2.96,300237.769,641914.4994,89544.23161,"662,128","113,922","111,776","436,430",736167,72288,41634,51983,59793,79254,111591,56989,188596,810,3466,39221,30542,2.14,0.87
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2011,1046461,14169,1032292,351852,2.93,302905.6921,651242.399,92312.90896,"678,786","116,189","114,209","448,388",755274,73759,42430,53132,61077,82090,114289,58822,193187,809,3506,40717,31456,2.15,0.86
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2012,1060336,14304,1046032,359380,2.91,305155.0343,658833.3747,96347.09101,"697,132","118,732","116,923","461,477",776271,75406,43326,54412,62511,85143,117271,60807,198256,811,3555,42322,32451,2.16,0.85
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2013,1070799,14416,1056383,365373,2.89,306753.0993,663813.0343,100233.1164,"717,352","121,586","119,941","475,825",799363,77252,44334,55835,64106,88442,120565,62964,203854,813,3611,44050,33537,2.19,0.83
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2014,1080874,14539,1066335,371920,2.87,308149.608,668073.1778,104651.0653,"733,642","123,764","122,297","487,581",818083,78669,45095,56949,65348,91270,123196,64782,208333,811,3648,45545,34437,2.2,0.82
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2015,1094650,14692,1079958,379320,2.85,310592.3178,675439.84,108617.3423,"756,648","127,063","125,764","503,821",844311,80799,46264,58581,67183,94950,126953,67201,214717,816,3717,47468,35662,2.23,0.8
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2016,1108872,14866,1094006,386476,2.83,312256.6708,683472.3726,113143.3221,"781,310","130,622","129,498","521,190",872399,83096,47526,60338,69160,98860,130986,69778,221566,823,3792,49508,36966,2.26,0.78
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2017,1127117,15073,1112044,394665,2.82,315334.1789,693777.6295,118005.4295,"805,374","134,066","133,120","538,188",899836,85320,48746,62043,71077,102719,134914,72313,228242,828,3863,51526,38245,2.28,0.77
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2018,1145846,15283,1130563,403170,2.8,318291.5246,704228.1697,123326.1086,"827,642","137,196","136,437","554,009",925279,87345,49851,63607,72830,106369,138539,74697,234404,830,3925,53439,39443,2.3,0.76
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2019,1164057,15495,1148562,411503,2.79,321068.618,714224.4702,128763.9446,"848,229","140,035","139,470","568,724",948858,89186,50849,65038,74432,109819,141882,76936,240087,831,3978,55255,40565,2.31,0.75
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2020,1181471,15693,1165778,419499,2.78,323589.7149,723469.0776,134412.528,"867,352","142,624","142,256","582,472",970805,90867,51757,66355,75901,113093,144977,79048,245354,830,4023,56983,41617,2.31,0.75
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2021,1198374,15921,1182453,427608,2.77,325288.6582,732452.2067,140633.0757,"884,921","144,755","144,280","595,886",990630,92294,52461,67252,77028,116669,147958,80987,250272,826,4041,58232,42610,2.32,0.74
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2022,1213427,16148,1197279,435121,2.75,326328.8592,740372.3179,146726.2995,"900,545","146,556","145,973","608,016",1008284,93511,53045,67994,77979,120008,150616,82753,254639,822,4049,59355,43513,2.32,0.73
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2023,1226789,16372,1210417,442118,2.74,326658.0617,747311.0717,152820.3535,"914,623","148,095","147,408","619,120",1024206,94562,53533,68615,78793,123156,153014,84381,258569,815,4050,60377,44341,2.32,0.73
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2024,1238863,16577,1222286,448707,2.72,326318.5907,753705.3802,158838.6889,"927,763","149,479","148,683","629,601",1039079,95514,53965,69161,79522,126186,155258,85924,262233,808,4046,61337,45125,2.32,0.73
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2025,1249961,16766,1233195,454929,2.71,325346.6399,759596.1289,165018.5657,"940,375","150,773","149,870","639,732",1053362,96409,54364,69666,80204,129152,157412,87421,265747,799,4039,62264,45885,2.32,0.72
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2026,1261801,16960,1244841,461446,2.7,324597.577,766440.9647,170762.1458,"952,679","152,012","151,003","649,664",1067301,97269,54743,70146,80857,132083,159515,88891,269175,790,4031,63171,46630,2.31,0.72
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2027,1273255,17150,1256105,467895,2.68,323909.132,773147.2864,176198.9708,"964,694","153,205","152,087","659,402",1080914,98100,55105,70603,81484,134978,161569,90336,272519,782,4021,64058,47359,2.31,0.72
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2028,1284476,17352,1267124,474395,2.67,323247.1243,779812.7884,181416.5581,"976,399","154,345","153,118","668,936",1094183,98898,55447,71035,82083,137834,163573,91752,275777,773,4009,64925,48077,2.31,0.71
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2029,1295472,17545,1277927,480890,2.66,322913.9352,786581.4408,185976.6463,"987,882","155,448","154,113","678,321",1107204,99671,55777,71450,82663,140663,165539,93148,278971,763,3997,65779,48783,2.3,0.71
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2030,1306414,17738,1288676,487466,2.64,322948.8732,793383.0351,190081.66,"999,204","156,524","155,081","687,599",1120045,100428,56096,71853,83228,143472,167477,94530,282120,754,3984,66621,49482,2.3,0.71
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2031,1317382,17939,1299443,494252,2.63,322581.9376,801115.7415,193684.0269,"1,010,627","157,713","155,625","697,289",1132747,101273,56440,72020,83605,146843,169467,95706,285273,746,3958,67214,50202,2.29,0.71
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2032,1328445,18144,1310301,501125,2.61,322712.4226,808568.376,197163.798,"1,021,935","158,884","156,142","706,909",1145322,102109,56775,72174,83968,150207,171438,96871,288393,738,3932,67798,50919,2.29,0.71
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2033,1339451,18363,1321088,508051,2.6,323100.7606,815657.8899,200692.366,"1,033,112","160,034","156,631","716,447",1157749,102931,57103,72315,84316,153561,173386,98024,291476,731,3904,68373,51629,2.28,0.7
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2034,1350343,18591,1331752,514879,2.59,323673.509,822128.052,204541.665,"1,044,136","161,152","157,092","725,892",1170006,103732,57420,72442,84650,156902,175310,99164,294516,722,3876,68938,52334,2.27,0.7
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2035,1361099,18813,1342286,521352,2.57,323684.899,828370.7227,209043.8755,"1,055,010","162,246","157,525","735,239",1182092,104519,57727,72556,84969,160228,177209,100289,297513,714,3846,69491,53031,2.27,0.7
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2036,1371781,19043,1352738,527645,2.56,323815.5437,834703.8765,213261.2198,"1,065,730","163,315","157,929","744,486",1194006,105291,58024,72656,85273,163538,179082,101401,300465,706,3816,70034,53720,2.26,0.7
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2037,1382461,19283,1363178,533835,2.55,324089.2117,841245.3899,217125.978,"1,076,294","164,355","158,307","753,632",1205745,106042,58313,72744,85563,166831,180930,102497,303374,697,3785,70565,54404,2.26,0.7
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2038,1393158,19531,1373627,540021,2.54,324540.5936,847739.1304,220878.5036,"1,086,700","165,371","158,655","762,674",1217310,106779,58592,72818,85837,170106,182750,103579,306239,689,3754,71087,55080,2.25,0.7
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2039,1403942,19784,1384158,546102,2.53,325210.5325,854040.0638,224691.3761,"1,096,954","166,362","158,978","771,614",1228698,107501,58861,72880,86098,173362,184546,104647,309059,679,3721,71597,55747,2.25,0.7
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2040,1414842,20045,1394797,552022,2.53,326102.2302,859674.3154,229065.3659,"1,107,045","167,325","159,274","780,446",1239908,108205,59120,72929,86345,176598,186314,105700,311834,671,3688,72096,56408,2.25,0.69
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2041,1425834,20319,1405515,557883,2.52,327203.5778,864826.7314,233803.3677,"1,117,187","168,285","159,277","789,625",1250938,108904,59381,72862,86415,180441,188030,106569,314585,665,3655,72338,57093,2.24,0.69
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2042,1436872,20599,1416273,563495,2.51,328479.8856,869089.5626,239302.7356,"1,127,167","169,218","159,254","798,695",1261787,109585,59633,72783,86471,184264,189718,107424,317289,659,3622,72568,57771,2.24,0.69
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2043,1447718,20878,1426840,568839,2.51,329835.3417,872563.2545,245319.4808,"1,136,985","170,129","159,201","807,655",1272452,110254,59875,72690,86511,188065,191379,108262,319949,652,3588,72787,58440,2.24,0.69
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2044,1458983,21179,1437804,574216,2.5,331425.2474,876043.4304,251514.5763,"1,146,636","171,008","159,125","816,503",1282932,110900,60108,72586,86539,191846,193012,109084,322561,645,3553,72995,59103,2.23,0.68
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2045,1470574,21501,1449073,579472,2.5,333194.7937,878761.2249,258618.2085,"1,156,122","171,866","159,021","825,235",1293225,111535,60331,72469,86552,195602,194617,109890,325126,638,3518,73190,59757,2.23,0.68
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2046,1482418,21824,1460594,584731,2.5,335083.1924,881702.4987,265631.9008,"1,165,438","172,696","158,892","833,850",1303328,112150,60546,72341,86551,199333,196194,110681,327642,632,3482,73375,60401,2.23,0.68
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2047,1494447,22129,1472318,589942,2.5,337032.2813,884704.8451,272709.6254,"1,174,581","173,498","158,739","842,344",1313238,112747,60751,72202,86537,203038,197741,111454,330111,625,3446,73548,61038,2.23,0.67
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2048,1506634,22443,1484191,595213,2.49,339006.7561,887866.0568,279760.8516,"1,183,551","174,277","158,559","850,715",1322954,113331,60946,72050,86509,206714,199259,112211,332531,618,3409,73709,61667,2.22,0.67
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2049,1518930,22763,1496167,600615,2.49,340964.4373,891304.8542,286660.3839,"1,192,347","175,029","158,356","858,962",1332472,113896,61133,71888,86468,210361,200749,112951,334901,611,3371,73860,62283,2.22,0.67
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2050,1531282,23088,1508194,606036,2.49,342869.7416,894300.3588,294112.2629,"1,200,961","175,754","158,128","867,079",1341790,114443,61311,71715,86413,213977,202207,113674,337221,603,3333,74000,62893,2.21,0.67
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2051,1544689,23420,1521269,611814,2.49,345004.1017,897773.3971,301911.0514,"1,209,461","176,399","157,803","875,259",1350903,114937,61462,71516,86287,217942,203576,114301,339440,598,3296,74035,63513,2.21,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2052,1557799,23741,1534058,617548,2.48,346949.4839,901384.6274,309465.2499,"1,217,778","177,015","157,455","883,308",1359809,115412,61603,71307,86148,221873,204916,114910,341609,592,3259,74061,64119,2.2,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2053,1570554,24051,1546503,623366,2.48,348679.9056,904934.0181,316940.2867,"1,225,901","177,607","157,082","891,212",1368503,115871,61736,71087,85995,225766,206223,115500,343723,586,3221,74075,64720,2.2,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2054,1582898,24340,1558558,629293,2.48,350188.0599,908234.7009,324475.6547,"1,233,834","178,172","156,688","898,974",1376982,116313,61859,70857,85831,229620,207497,116074,345783,580,3183,74078,65307,2.19,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2055,1594804,24604,1570200,635143,2.47,351478.1183,911071.3309,332254.4648,"1,241,568","178,708","156,271","906,589",1385240,116735,61973,70617,85654,233434,208738,116629,347788,574,3144,74069,65885,2.18,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2056,1606289,24845,1581444,640730,2.47,352570.2003,914135.341,339583.7224,"1,249,099","179,215","155,830","914,054",1393274,117139,62076,70366,85464,237206,209945,117165,349738,567,3105,74050,66453,2.17,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2057,1617353,25081,1592272,646149,2.46,353481.1105,918725.5913,345146.7523,"1,256,426","179,695","155,367","921,364",1401079,117524,62171,70105,85262,240934,211118,117683,351629,562,3065,74019,67007,2.17,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2058,1628027,25311,1602716,651580,2.46,354245.2138,924704.6138,349076.8377,"1,263,540","180,145","154,881","928,514",1408649,117889,62256,69835,85046,244616,212256,118180,353462,555,3026,73978,67550,2.16,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2059,1638332,25523,1612809,657038,2.45,354896.1566,931229.6013,352205.8012,"1,270,439","180,568","154,371","935,500",1415979,118238,62330,69553,84818,248249,213358,118658,355235,549,2985,73924,68082,2.16,0.66
 CT_2017 ,1 - Wasatch Front,35,Salt Lake,2060,1648280,25719,1622561,662656,2.45,355460.1658,937769.7473,355050.3291,"1,277,117","180,960","153,840","942,317",1423063,118566,62394,69262,84578,251832,214422,119116,356947,542,2945,73859,68600,2.15,0.66
 CT_2017 ,1 - Wasatch Front,49,Utah,1990,265764,9198,256566,70904,3.62,99855,147384,18525,"108,581","21,199","20,485","66,897",123220,15057,6142,15562,4923,11151,26474,8182,21090,2413,191,6453,5582,1.74,1.2
 CT_2017 ,1 - Wasatch Front,49,Utah,1991,274729,7597,267132,73899,3.61,102219.4009,153525.5632,18984.15236,"114,970","22,436","21,267","71,267",130841,15919,6517,16104,5163,12271,27413,8732,22851,2440,193,7299,5939,1.77,1.17
 CT_2017 ,1 - Wasatch Front,49,Utah,1992,284023,6326,277697,76894,3.61,104645.7661,159923.0482,19454.68506,"121,363","23,676","22,049","75,638",138462,16783,6893,16647,5402,13394,28350,9280,24614,2469,195,8147,6288,1.8,1.15
 CT_2017 ,1 - Wasatch Front,49,Utah,1993,293660,5397,288263,79889,3.61,107135.8896,166587.1197,19936.88017,"127,759","24,912","22,833","80,014",146082,17645,7267,17191,5642,14520,29288,9828,26378,2496,198,8996,6633,1.83,1.14
 CT_2017 ,1 - Wasatch Front,49,Utah,1994,303652,4824,298828,82884,3.61,109691.6218,173528.8862,20431.02676,"134,165","26,154","23,618","84,393",153703,18510,7644,17736,5882,15650,30224,10374,28145,2524,200,9845,6969,1.85,1.13
 CT_2017 ,1 - Wasatch Front,49,Utah,1995,314012,4618,309394,85880,3.6,112314.8713,180759.9195,20937.42104,"140,574","27,394","24,404","88,776",161324,19374,8020,18282,6122,16782,31159,10921,29914,2553,202,10694,7301,1.88,1.12
 CT_2017 ,1 - Wasatch Front,49,Utah,1996,324756,4796,319960,88875,3.6,115007.6068,188292.2735,21456.36659,"146,986","28,638","25,187","93,161",168945,20242,8396,18827,6360,17916,32094,11466,31685,2581,204,11544,7630,1.9,1.11
 CT_2017 ,1 - Wasatch Front,49,Utah,1997,335899,5374,330525,91870,3.6,117771.859,196138.5044,21988.17449,"153,404","29,882","25,974","97,548",176566,21109,8773,19374,6600,19053,33028,12010,33457,2609,206,12395,7952,1.92,1.11
 CT_2017 ,1 - Wasatch Front,49,Utah,1998,347455,6364,341091,94865,3.6,120609.723,204311.6915,22533.16354,"159,822","31,123","26,761","101,938",184186,21974,9149,19921,6840,20191,33962,12555,35230,2637,209,13247,8271,1.94,1.11
 CT_2017 ,1 - Wasatch Front,49,Utah,1999,359440,7784,351656,97860,3.59,123523.36,212825.4593,23091.66044,"166,244","32,369","27,548","106,327",191807,22843,9526,20468,7080,21330,34895,13098,37004,2665,211,14098,8589,1.96,1.11
 CT_2017 ,1 - Wasatch Front,49,Utah,2000,371873,9651,362222,100855,3.59,126515,221694,23664,"172,456","33,569","28,302","110,585",199428,23676,9893,20984,7318,22349,35863,13679,38694,2690,213,14919,9150,1.98,1.11
 CT_2017 ,1 - Wasatch Front,49,Utah,2001,384488,7956,376532,104905,3.59,131268.058,228709.2139,24511.07493,"176,296","34,043","27,903","114,350",203340,23959,10084,20455,7448,22884,36724,14244,40498,2671,238,14774,9361,1.94,1.12
 CT_2017 ,1 - Wasatch Front,49,Utah,2002,397535,6693,390842,108954,3.59,136199.6911,235946.415,25388.4717,"177,754","34,065","27,154","116,535",204520,23925,10140,19677,7477,23109,37086,14610,41730,2618,259,14442,9447,1.88,1.15
 CT_2017 ,1 - Wasatch Front,49,Utah,2003,411027,5875,405152,113004,3.59,141316.6089,243412.6277,26297.2757,"180,728","34,384","26,669","119,675",207459,24101,10283,19097,7572,23530,37763,15093,43289,2590,282,14248,9611,1.84,1.17
 CT_2017 ,1 - Wasatch Front,49,Utah,2004,424979,5517,419462,117053,3.58,146625.7729,251115.0989,27238.61119,"190,897","36,069","27,231","127,597",218653,25234,10835,19263,7968,24889,39945,16179,46584,2663,317,14614,10162,1.87,1.15
 CT_2017 ,1 - Wasatch Front,49,Utah,2005,439409,5637,433772,121103,3.58,152134.4062,259061.3046,28213.64266,"202,897","38,085","27,997","136,815",231914,26596,11489,19559,8438,26488,42512,17436,50379,2757,356,15095,10809,1.92,1.12
 CT_2017 ,1 - Wasatch Front,49,Utah,2006,454333,6252,448081,125152,3.58,157850.0032,267258.9575,29223.57629,"216,086","40,306","28,863","146,917",246499,28097,12209,19907,8956,28245,45333,18810,54529,2864,398,15633,11518,1.97,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2007,469766,7375,462391,129202,3.58,163780.3401,275716.0143,30269.66143,"231,523","42,926","29,951","158,646",263611,29872,13054,20388,9563,30298,48631,20401,59316,2993,445,16298,12352,2.04,1.05
 CT_2017 ,1 - Wasatch Front,49,Utah,2008,485727,9026,476701,133251,3.58,169933.4852,284440.6835,31353.19217,"232,280","42,820","29,120","160,340",263998,29749,13071,19556,9564,30432,48845,20703,60360,2932,465,15921,12400,1.98,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2009,502235,11224,491011,137301,3.58,176317.8098,293441.4333,32475.5089,"227,378","41,687","27,642","158,049",257980,28917,12770,18307,9335,29821,47866,20485,59877,2803,472,15184,12143,1.88,1.14
 CT_2017 ,1 - Wasatch Front,49,Utah,2010,518872,13949,504923,141327,3.57,183005.8036,302259.7861,33606.48536,"225,343","41,095","26,577","157,671",255255,28462,12633,17352,9225,29584,47488,20508,60091,2716,484,14669,12043,1.81,1.18
 CT_2017 ,1 - Wasatch Front,49,Utah,2011,532753,14171,518582,145795,3.56,188081.8183,309776.1898,34894.76687,"233,531","42,492","27,450","163,589",265011,29431,13061,17868,9582,31069,48927,21461,62132,2714,495,15753,12518,1.82,1.17
 CT_2017 ,1 - Wasatch Front,49,Utah,2012,544892,14368,530524,149984,3.54,191902.9348,316426.091,36563.2992,"240,876","43,737","28,221","168,918",273816,30296,13441,18316,9905,32447,50185,22339,63947,2701,503,16786,12950,1.83,1.16
