,scenarioID,PERIOD,TRIPPURP,MODE,TRIPS,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,modeGroup
6378,9.09,Pk,NHB,EXP,6,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,EXP
6379,9.09,Pk,NHB,EXP,6,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Transit
6380,10.09,Ok,HBC,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6381,10.09,Ok,HBC,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6382,10.09,Ok,HBO,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6383,10.09,Ok,HBO,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6384,10.09,Ok,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6385,10.09,Ok,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6386,10.09,Ok,HBW,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6387,10.09,Ok,HBW,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6388,10.09,Ok,NHB,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6389,10.09,Ok,NHB,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6390,10.09,Pk,HBC,EXP,99,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6391,10.09,Pk,HBC,EXP,99,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6392,10.09,Pk,HBO,EXP,27,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6393,10.09,Pk,HBO,EXP,27,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6394,10.09,Pk,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6395,10.09,Pk,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6396,10.09,Pk,HBW,EXP,1002,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6397,10.09,Pk,HBW,EXP,1002,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6398,10.09,Pk,NHB,EXP,11,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,EXP
6399,10.09,Pk,NHB,EXP,11,WF TDM v9.0.1 - official - patch 2,NoBuild_2032,NoBuild,2032,Transit
6400,11.09,Ok,HBC,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6401,11.09,Ok,HBC,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6402,11.09,Ok,HBO,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6403,11.09,Ok,HBO,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6404,11.09,Ok,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6405,11.09,Ok,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6406,11.09,Ok,HBW,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6407,11.09,Ok,HBW,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6408,11.09,Ok,NHB,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6409,11.09,Ok,NHB,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6410,11.09,Pk,HBC,EXP,100,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6411,11.09,Pk,HBC,EXP,100,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6412,11.09,Pk,HBO,EXP,27,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6413,11.09,Pk,HBO,EXP,27,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6414,11.09,Pk,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6415,11.09,Pk,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6416,11.09,Pk,HBW,EXP,997,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6417,11.09,Pk,HBW,EXP,997,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6418,11.09,Pk,NHB,EXP,11,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,EXP
6419,11.09,Pk,NHB,EXP,11,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
6420,9.1,Ok,HBC,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6421,9.1,Ok,HBC,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6422,9.1,Ok,HBO,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6423,9.1,Ok,HBO,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6424,9.1,Ok,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6425,9.1,Ok,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6426,9.1,Ok,HBW,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6427,9.1,Ok,HBW,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6428,9.1,Ok,NHB,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6429,9.1,Ok,NHB,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6430,9.1,Pk,HBC,EXP,56,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6431,9.1,Pk,HBC,EXP,56,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6432,9.1,Pk,HBO,EXP,15,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6433,9.1,Pk,HBO,EXP,15,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6434,9.1,Pk,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6435,9.1,Pk,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6436,9.1,Pk,HBW,EXP,316,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6437,9.1,Pk,HBW,EXP,316,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6438,9.1,Pk,NHB,EXP,2,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,EXP
6439,9.1,Pk,NHB,EXP,2,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
6440,10.1,Ok,HBC,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6441,10.1,Ok,HBC,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6442,10.1,Ok,HBO,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6443,10.1,Ok,HBO,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6444,10.1,Ok,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6445,10.1,Ok,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6446,10.1,Ok,HBW,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6447,10.1,Ok,HBW,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6448,10.1,Ok,NHB,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6449,10.1,Ok,NHB,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6450,10.1,Pk,HBC,EXP,74,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6451,10.1,Pk,HBC,EXP,74,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6452,10.1,Pk,HBO,EXP,20,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6453,10.1,Pk,HBO,EXP,20,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6454,10.1,Pk,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6455,10.1,Pk,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6456,10.1,Pk,HBW,EXP,615,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6457,10.1,Pk,HBW,EXP,615,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6458,10.1,Pk,NHB,EXP,5,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,EXP
6459,10.1,Pk,NHB,EXP,5,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
6460,11.1,Ok,HBC,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6461,11.1,Ok,HBC,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6462,11.1,Ok,HBO,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6463,11.1,Ok,HBO,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6464,11.1,Ok,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6465,11.1,Ok,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6466,11.1,Ok,HBW,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6467,11.1,Ok,HBW,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6468,11.1,Ok,NHB,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6469,11.1,Ok,NHB,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6470,11.1,Pk,HBC,EXP,105,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6471,11.1,Pk,HBC,EXP,105,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6472,11.1,Pk,HBO,EXP,22,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6473,11.1,Pk,HBO,EXP,22,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6474,11.1,Pk,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6475,11.1,Pk,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6476,11.1,Pk,HBW,EXP,666,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6477,11.1,Pk,HBW,EXP,666,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6478,11.1,Pk,NHB,EXP,6,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,EXP
6479,11.1,Pk,NHB,EXP,6,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
6480,9.11,Ok,HBC,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6481,9.11,Ok,HBC,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6482,9.11,Ok,HBO,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6483,9.11,Ok,HBO,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6484,9.11,Ok,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6485,9.11,Ok,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6486,9.11,Ok,HBW,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6487,9.11,Ok,HBW,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6488,9.11,Ok,NHB,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6489,9.11,Ok,NHB,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6490,9.11,Pk,HBC,EXP,87,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6491,9.11,Pk,HBC,EXP,87,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6492,9.11,Pk,HBO,EXP,17,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6493,9.11,Pk,HBO,EXP,17,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6494,9.11,Pk,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6495,9.11,Pk,HBS,EXP,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6496,9.11,Pk,HBW,EXP,332,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6497,9.11,Pk,HBW,EXP,332,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6498,9.11,Pk,NHB,EXP,3,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,EXP
6499,9.11,Pk,NHB,EXP,3,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
6500,10.11,Ok,HBC,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6501,10.11,Ok,HBC,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6502,10.11,Ok,HBO,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6503,10.11,Ok,HBO,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6504,10.11,Ok,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6505,10.11,Ok,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6506,10.11,Ok,HBW,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6507,10.11,Ok,HBW,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6508,10.11,Ok,NHB,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6509,10.11,Ok,NHB,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6510,10.11,Pk,HBC,EXP,54,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6511,10.11,Pk,HBC,EXP,54,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6512,10.11,Pk,HBO,EXP,14,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6513,10.11,Pk,HBO,EXP,14,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6514,10.11,Pk,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6515,10.11,Pk,HBS,EXP,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6516,10.11,Pk,HBW,EXP,259,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6517,10.11,Pk,HBW,EXP,259,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6518,10.11,Pk,NHB,EXP,2,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,EXP
6519,10.11,Pk,NHB,EXP,2,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
6520,11.11,Ok,HBC,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6521,11.11,Ok,HBC,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6522,11.11,Ok,HBO,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6523,11.11,Ok,HBO,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6524,11.11,Ok,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6525,11.11,Ok,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6526,11.11,Ok,HBW,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6527,11.11,Ok,HBW,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6528,11.11,Ok,NHB,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6529,11.11,Ok,NHB,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6530,11.11,Pk,HBC,EXP,84,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6531,11.11,Pk,HBC,EXP,84,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6532,11.11,Pk,HBO,EXP,17,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6533,11.11,Pk,HBO,EXP,17,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6534,11.11,Pk,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6535,11.11,Pk,HBS,EXP,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6536,11.11,Pk,HBW,EXP,360,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6537,11.11,Pk,HBW,EXP,360,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6538,11.11,Pk,NHB,EXP,3,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,EXP
6539,11.11,Pk,NHB,EXP,3,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
6540,9.01,Ok,HBC,LRT,0,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6541,9.01,Ok,HBC,LRT,0,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6542,9.01,Ok,HBO,LRT,9727,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6543,9.01,Ok,HBO,LRT,9727,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6544,9.01,Ok,HBS,LRT,0,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6545,9.01,Ok,HBS,LRT,0,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6546,9.01,Ok,HBW,LRT,6430,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6547,9.01,Ok,HBW,LRT,6430,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6548,9.01,Ok,NHB,LRT,4965,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6549,9.01,Ok,NHB,LRT,4965,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6550,9.01,Pk,HBC,LRT,5768,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6551,9.01,Pk,HBC,LRT,5768,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6552,9.01,Pk,HBO,LRT,5669,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6553,9.01,Pk,HBO,LRT,5669,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6554,9.01,Pk,HBS,LRT,0,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6555,9.01,Pk,HBS,LRT,0,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6556,9.01,Pk,HBW,LRT,12649,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6557,9.01,Pk,HBW,LRT,12649,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6558,9.01,Pk,NHB,LRT,2354,WF TDM v9.0 - official,BY_2019,BY,2019,LRT
6559,9.01,Pk,NHB,LRT,2354,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
6560,10.01,Ok,HBC,LRT,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6561,10.01,Ok,HBC,LRT,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6562,10.01,Ok,HBO,LRT,9721,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6563,10.01,Ok,HBO,LRT,9721,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6564,10.01,Ok,HBS,LRT,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6565,10.01,Ok,HBS,LRT,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6566,10.01,Ok,HBW,LRT,6391,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6567,10.01,Ok,HBW,LRT,6391,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6568,10.01,Ok,NHB,LRT,4947,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6569,10.01,Ok,NHB,LRT,4947,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6570,10.01,Pk,HBC,LRT,5750,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6571,10.01,Pk,HBC,LRT,5750,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6572,10.01,Pk,HBO,LRT,5669,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6573,10.01,Pk,HBO,LRT,5669,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6574,10.01,Pk,HBS,LRT,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6575,10.01,Pk,HBS,LRT,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6576,10.01,Pk,HBW,LRT,12499,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6577,10.01,Pk,HBW,LRT,12499,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6578,10.01,Pk,NHB,LRT,2346,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,LRT
6579,10.01,Pk,NHB,LRT,2346,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
6580,11.01,Ok,HBC,LRT,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6581,11.01,Ok,HBC,LRT,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6582,11.01,Ok,HBO,LRT,9730,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6583,11.01,Ok,HBO,LRT,9730,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6584,11.01,Ok,HBS,LRT,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6585,11.01,Ok,HBS,LRT,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6586,11.01,Ok,HBW,LRT,6391,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6587,11.01,Ok,HBW,LRT,6391,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6588,11.01,Ok,NHB,LRT,4946,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6589,11.01,Ok,NHB,LRT,4946,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6590,11.01,Pk,HBC,LRT,5741,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6591,11.01,Pk,HBC,LRT,5741,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6592,11.01,Pk,HBO,LRT,5672,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6593,11.01,Pk,HBO,LRT,5672,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6594,11.01,Pk,HBS,LRT,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6595,11.01,Pk,HBS,LRT,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6596,11.01,Pk,HBW,LRT,12500,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6597,11.01,Pk,HBW,LRT,12500,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6598,11.01,Pk,NHB,LRT,2342,WF TDM v9.0.2 - official,BY_2019,BY,2019,LRT
6599,11.01,Pk,NHB,LRT,2342,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
6600,9.02,Ok,HBC,LRT,0,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6601,9.02,Ok,HBC,LRT,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6602,9.02,Ok,HBO,LRT,11626,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6603,9.02,Ok,HBO,LRT,11626,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6604,9.02,Ok,HBS,LRT,0,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6605,9.02,Ok,HBS,LRT,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6606,9.02,Ok,HBW,LRT,6739,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6607,9.02,Ok,HBW,LRT,6739,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6608,9.02,Ok,NHB,LRT,5768,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6609,9.02,Ok,NHB,LRT,5768,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6610,9.02,Pk,HBC,LRT,6450,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6611,9.02,Pk,HBC,LRT,6450,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6612,9.02,Pk,HBO,LRT,6780,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6613,9.02,Pk,HBO,LRT,6780,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6614,9.02,Pk,HBS,LRT,0,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6615,9.02,Pk,HBS,LRT,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6616,9.02,Pk,HBW,LRT,13330,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6617,9.02,Pk,HBW,LRT,13330,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6618,9.02,Pk,NHB,LRT,2780,WF TDM v9.0 - official,BY_2023,BY,2023,LRT
6619,9.02,Pk,NHB,LRT,2780,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
6620,10.02,Ok,HBC,LRT,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,LRT
