scenarioID,MODE,NAMEID,NAME,OPERATOR,DIST,PK_HEADWAY,OK_HEADWAY,PK_TIME,OK_TIME,PK_D4_BRDA,PK_W4_BRDA,PK_4_XITB,PK_D5_BRDA,PK_W5_BRDA,PK_5_XITB,PK_D6_BRDA,PK_W6_BRDA,PK_6_XITB,PK_D7_BRDA,PK_W7_BRDA,PK_7_XITB,PK_D8_BRDA,PK_W8_BRDA,PK_8_XITB,PK_D9_BRDA,PK_W9_BRDA,PK_9_XITB,PK_D_BRDA,PK_W_BRDA,PK_BRDA,PK_XITB,OK_D4_BRDA,OK_W4_BRDA,OK_4_XITB,OK_D5_BRDA,OK_W5_BRDA,OK_5_XITB,OK_D6_BRDA,OK_W6_BRDA,OK_6_XITB,OK_D7_BRDA,OK_W7_BRDA,OK_7_XITB,OK_D8_BRDA,OK_W8_BRDA,OK_8_XITB,OK_D9_BRDA,OK_W9_BRDA,OK_9_XITB,OK_D_BRDA,OK_W_BRDA,OK_BRDA,OK_XITB,DY_D4_BRDA,DY_W4_BRDA,DY_4_XITB,DY_D5_BRDA,DY_W5_BRDA,DY_5_XITB,DY_D6_BRDA,DY_W6_BRDA,DY_6_XITB,DY_D7_BRDA,DY_W7_BRDA,DY_7_XITB,DY_D8_BRDA,DY_W8_BRDA,DY_8_XITB,DY_D9_BRDA,DY_W9_BRDA,DY_9_XITB,DY_D_BRDA,DY_W_BRDA,DY_BRDA,DY_XITB
11.16,9,99.0,BRT_VinOrm,0,3.19,6,10,11.59,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.57,63.33,125.9,5.46,102.31,107.77,68.03,165.64,233.67,233.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19,61.36,87.55,4.59,105.48,110.07,30.78,166.84,197.62,197.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.76,124.69,213.45,10.05,207.79,217.84,98.81,332.48,431.29,431.29
1.01,4,8.0,M809_AM-PG,0,6.23,30,0,21.85,21.69,3.43,20.49,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,31.22,46.72,0.0,0.0,0.0,18.93,51.71,70.64,70.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,20.49,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,31.22,46.72,0.0,0.0,0.0,18.93,51.71,70.64,70.64
9.01,4,8.0,M809_AM-PG,0,6.23,30,0,21.62,22.75,3.53,26.78,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,9.98,16.04,0.0,0.0,0.0,9.59,36.76,46.35,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,26.78,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,9.98,16.04,0.0,0.0,0.0,9.59,36.76,46.35,46.35
10.01,4,8.0,M809_AM-PG,0,6.23,30,0,21.49,22.76,3.28,26.29,29.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,9.66,15.09,0.0,0.0,0.0,8.71,35.95,44.66,44.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,26.29,29.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,9.66,15.09,0.0,0.0,0.0,8.71,35.95,44.66,44.66
11.01,4,8.0,M809_AM-PG,0,6.23,30,0,21.49,22.75,3.27,26.27,29.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,9.66,15.09,0.0,0.0,0.0,8.7,35.93,44.63,44.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,26.27,29.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,9.66,15.09,0.0,0.0,0.0,8.7,35.93,44.63,44.63
9.09,9,88.0,M830X_ARPT,0,5.64,30,30,14.1,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,4.44,0.0,5.5,5.5,0.0,9.94,9.94,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,12.85,0.0,13.41,13.41,0.0,26.26,26.26,26.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29,17.29,0.0,18.91,18.91,0.0,36.2,36.2,36.2
9.1,9,88.0,M830X_ARPT,0,5.64,30,30,14.41,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.19,0.0,7.33,7.33,0.0,13.53,13.53,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,15.51,0.0,18.85,18.85,0.0,34.36,34.36,34.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71,21.7,0.0,26.18,26.18,0.0,47.89,47.89,47.88
9.11,9,88.0,M830X_ARPT,0,5.64,30,30,14.57,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,7.13,0.0,7.96,7.96,0.0,15.09,15.09,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,16.76,0.0,20.85,20.85,0.0,37.61,37.61,37.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,23.89,0.0,28.81,28.81,0.0,52.7,52.7,52.7
9.18,9,88.0,M830X_ARPT,0,5.64,30,30,13.9,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,3.87,0.0,4.62,4.62,0.0,8.49,8.49,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,11.88,0.0,11.31,11.31,0.0,23.19,23.19,23.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,15.75,0.0,15.93,15.93,0.0,31.68,31.68,31.68
10.09,9,88.0,M830X_ARPT,0,5.64,30,30,14.67,15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,4.72,0.0,5.4,5.4,0.0,10.12,10.12,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,13.25,0.0,13.15,13.15,0.0,26.4,26.4,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97,17.97,0.0,18.55,18.55,0.0,36.52,36.52,36.52
10.1,9,88.0,M830X_ARPT,0,5.64,30,30,14.95,15.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,6.75,0.0,7.22,7.22,0.0,13.97,13.97,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06,16.06,0.0,18.46,18.46,0.0,34.52,34.52,34.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.81,22.81,0.0,25.68,25.68,0.0,48.49,48.49,48.49
10.11,9,88.0,M830X_ARPT,0,5.64,30,30,15.14,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,7.94,0.0,7.8,7.8,0.0,15.74,15.74,15.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,17.44,0.0,20.35,20.35,0.0,37.8,37.8,37.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,25.38,0.0,28.15,28.15,0.0,53.54,53.54,53.53
10.18,9,88.0,M830X_ARPT,0,5.64,30,30,14.48,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,3.92,0.0,4.56,4.56,0.0,8.48,8.48,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,12.17,0.0,11.14,11.14,0.0,23.31,23.31,23.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09,16.09,0.0,15.7,15.7,0.0,31.79,31.79,31.79
11.09,9,88.0,M830X_ARPT,0,5.64,30,30,14.68,15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,4.73,0.0,5.4,5.4,0.0,10.13,10.13,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,13.27,0.0,13.15,13.15,0.0,26.42,26.42,26.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.55,18.55,0.0,36.55,36.55,36.55
11.1,9,88.0,M830X_ARPT,0,5.64,30,30,14.95,15.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,6.77,0.0,7.22,7.22,0.0,13.99,13.99,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03,16.03,0.0,18.53,18.53,0.0,34.56,34.56,34.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,0.0,25.75,25.75,0.0,48.55,48.55,48.55
11.11,9,88.0,M830X_ARPT,0,5.64,30,30,15.13,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,7.98,0.0,7.8,7.8,0.0,15.78,15.78,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,17.46,0.0,20.35,20.35,0.0,37.81,37.81,37.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,25.44,0.0,28.15,28.15,0.0,53.59,53.59,53.59
11.18,9,88.0,M830X_ARPT,0,5.64,30,30,14.48,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,3.93,0.0,4.56,4.56,0.0,8.49,8.49,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,12.16,0.0,11.13,11.13,0.0,23.29,23.29,23.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09,16.09,0.0,15.69,15.69,0.0,31.78,31.78,31.78
1.01,4,12.0,M833_CntPr,0,9.73,30,60,31.56,31.58,0.85,47.52,48.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,35.28,37.63,0.01,13.94,13.95,3.21,96.74,99.95,99.95,0.62,63.16,63.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,21.54,22.91,0.01,9.08,9.09,2.0,93.78,95.78,95.78,1.47,110.68,112.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,56.82,60.54,0.02,23.02,23.04,5.21,190.52,195.73,195.73
9.01,4,12.0,M833_CntPr,0,9.75,30,60,29.52,31.07,0.46,29.15,29.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,30.48,33.01,0.01,5.93,5.94,3.0,65.56,68.56,68.56,0.25,25.46,25.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,17.63,19.39,0.01,4.78,4.79,2.02,47.87,49.89,49.89,0.71,54.61,55.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,48.11,52.4,0.02,10.71,10.73,5.02,113.43,118.45,118.45
9.02,4,7.0,M833_CntPr,0,9.75,60,60,30.73,32.64,0.36,22.61,22.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,19.13,22.54,0.0,5.93,5.93,3.77,47.67,51.44,51.44,0.22,30.4,30.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,21.17,23.64,0.0,4.5,4.5,2.69,56.07,58.76,58.76,0.58,53.01,53.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,40.3,46.18,0.0,10.43,10.43,6.46,103.74,110.2,110.2
9.09,4,8.0,M833_CntPr,0,9.75,60,60,31.73,33.91,0.48,33.59,34.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,32.4,35.19,0.0,3.53,3.53,3.27,69.52,72.79,72.79,0.28,43.98,44.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,30.66,32.79,0.0,3.09,3.09,2.41,77.73,80.14,80.14,0.76,77.57,78.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,63.06,67.98,0.0,6.62,6.62,5.68,147.25,152.93,152.93
9.1,4,8.0,M833_CntPr,0,9.75,60,60,34.55,36.78,0.62,40.33,40.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,46.21,49.81,0.0,3.79,3.79,4.22,90.33,94.55,94.55,0.31,52.52,52.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,37.7,39.93,0.0,3.65,3.65,2.54,93.87,96.41,96.41,0.93,92.85,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,83.91,89.74,0.0,7.44,7.44,6.76,184.2,190.96,190.96
9.11,4,8.0,M833_CntPr,0,9.75,60,60,35.3,37.53,0.61,45.25,45.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,48.9,50.82,0.0,4.11,4.11,2.53,98.26,100.79,100.79,0.35,60.54,60.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,38.09,39.89,0.0,3.82,3.82,2.15,102.45,104.6,104.6,0.96,105.79,106.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,86.99,90.71,0.0,7.93,7.93,4.68,200.71,205.39,205.39
9.18,4,8.0,M833_CntPr,0,9.75,60,60,31.37,33.47,0.46,30.15,30.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,27.31,30.0,0.0,3.24,3.24,3.15,60.7,63.85,63.85,0.28,39.7,39.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,28.23,30.45,0.0,2.87,2.87,2.5,70.8,73.3,73.3,0.74,69.85,70.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,55.54,60.45,0.0,6.11,6.11,5.65,131.5,137.15,137.15
10.01,4,12.0,M833_CntPr,0,9.75,30,60,29.63,31.15,0.46,27.96,28.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,28.53,30.85,0.01,6.67,6.68,2.79,63.16,65.95,65.95,0.26,25.37,25.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,17.35,19.17,0.01,4.83,4.84,2.09,47.55,49.64,49.64,0.72,53.33,54.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,45.88,50.02,0.02,11.5,11.52,4.88,110.71,115.59,115.59
10.02,4,7.0,M833_CntPr,0,9.75,60,60,30.95,32.81,0.35,22.5,22.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,18.26,21.4,0.0,6.05,6.05,3.49,46.81,50.3,50.29,0.22,30.14,30.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,21.02,23.56,0.0,4.56,4.56,2.76,55.72,58.48,58.48,0.57,52.64,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,39.28,44.96,0.0,10.61,10.61,6.25,102.53,108.78,108.77
10.09,4,8.0,M833_CntPr,0,9.75,60,60,32.16,34.14,0.49,33.3,33.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,30.67,33.39,0.0,3.59,3.59,3.21,67.56,70.77,70.77,0.29,43.55,43.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,30.53,32.77,0.0,3.12,3.12,2.53,77.2,79.73,79.73,0.78,76.85,77.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,61.2,66.16,0.0,6.71,6.71,5.74,144.76,150.5,150.5
10.1,4,8.0,M833_CntPr,0,9.75,60,60,35.12,37.21,0.65,39.91,40.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,38.44,42.0,0.0,3.86,3.86,4.21,82.21,86.42,86.42,0.32,50.97,51.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,37.66,39.96,0.0,3.45,3.45,2.62,92.08,94.7,94.7,0.97,90.88,91.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,76.1,81.96,0.0,7.31,7.31,6.83,174.29,181.12,181.12
10.11,4,8.0,M833_CntPr,0,9.75,60,60,35.78,37.94,0.67,44.67,45.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,48.24,51.47,0.0,4.36,4.36,3.9,97.27,101.17,101.17,0.36,59.23,59.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,40.29,42.38,0.0,3.7,3.7,2.45,103.22,105.67,105.67,1.03,103.9,104.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,88.53,93.85,0.0,8.06,8.06,6.35,200.49,206.84,206.84
10.18,4,8.0,M833_CntPr,0,9.75,60,60,31.68,33.64,0.47,30.1,30.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,26.4,28.97,0.0,3.37,3.37,3.04,59.87,62.91,62.91,0.29,39.52,39.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,27.15,29.46,0.0,3.03,3.03,2.6,69.7,72.3,72.3,0.76,69.62,70.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,53.55,58.43,0.0,6.4,6.4,5.64,129.57,135.21,135.21
11.01,4,12.0,M833_CntPr,0,9.75,30,60,29.63,31.14,0.46,27.95,28.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,28.54,30.86,0.01,6.67,6.68,2.79,63.16,65.95,65.95,0.26,25.39,25.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,17.36,19.18,0.01,4.83,4.84,2.09,47.58,49.67,49.67,0.72,53.34,54.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,45.9,50.04,0.02,11.5,11.52,4.88,110.74,115.62,115.62
11.02,4,7.0,M833_CntPr,0,9.75,60,60,30.92,32.8,0.36,22.5,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,18.28,21.43,0.0,6.04,6.04,3.51,46.82,50.33,50.33,0.22,30.11,30.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,21.02,23.56,0.0,4.56,4.56,2.76,55.69,58.45,58.45,0.58,52.61,53.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,39.3,44.99,0.0,10.6,10.6,6.27,102.51,108.78,108.78
11.09,4,8.0,M833_CntPr,0,9.75,60,60,32.2,34.15,0.49,33.28,33.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,30.87,33.67,0.0,3.58,3.58,3.29,67.73,71.02,71.02,0.28,43.56,43.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,30.6,32.89,0.0,3.13,3.13,2.57,77.29,79.86,79.86,0.77,76.84,77.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,61.47,66.56,0.0,6.71,6.71,5.86,145.02,150.88,150.88
11.1,4,8.0,M833_CntPr,0,9.75,60,60,35.12,37.15,0.65,39.85,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,38.62,42.43,0.0,3.86,3.86,4.46,82.33,86.79,86.79,0.32,51.03,51.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,37.69,40.07,0.0,3.45,3.45,2.7,92.17,94.87,94.87,0.97,90.88,91.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,76.31,82.5,0.0,7.31,7.31,7.16,174.5,181.66,181.66
11.11,4,8.0,M833_CntPr,0,9.75,60,60,35.77,37.98,0.67,44.5,45.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,48.43,51.87,0.0,4.25,4.25,4.11,97.18,101.29,101.29,0.36,59.29,59.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,40.29,42.45,0.0,3.77,3.77,2.52,103.35,105.87,105.87,1.03,103.79,104.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,88.72,94.32,0.0,8.02,8.02,6.63,200.53,207.16,207.16
11.18,4,8.0,M833_CntPr,0,9.75,60,60,31.72,33.65,0.47,30.04,30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,26.43,29.04,0.0,3.37,3.37,3.08,59.84,62.92,62.92,0.29,39.53,39.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,26.83,29.16,0.0,2.89,2.89,2.62,69.25,71.87,71.87,0.76,69.57,70.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,53.26,58.2,0.0,6.26,6.26,5.7,129.09,134.79,134.79
1.01,4,13.0,M834_EstPr,0,8.66,60,60,27.42,27.45,9.8,99.49,109.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,3.63,16.45,0.04,1.47,1.51,22.66,104.59,127.25,127.25,6.08,118.18,124.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,6.98,15.46,0.03,1.76,1.79,14.59,126.92,141.51,141.51,15.88,217.67,233.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,10.61,31.91,0.07,3.23,3.3,37.25,231.51,268.76,268.76
9.01,4,13.0,M834_EstPr,0,8.66,60,60,27.47,29.31,5.69,38.58,44.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,2.02,11.74,0.01,1.42,1.43,15.42,42.02,57.44,57.44,2.64,40.33,42.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,2.77,9.51,0.02,1.48,1.5,9.4,44.58,53.98,53.98,8.33,78.91,87.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46,4.79,21.25,0.03,2.9,2.93,24.82,86.6,111.42,111.42
9.02,4,8.0,M834_EstPr,0,12.82,30,30,42.69,46.08,9.27,79.49,88.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,27.07,30.52,0.21,8.05,8.26,12.93,114.61,127.54,127.54,4.07,99.0,103.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,8.0,9.15,0.2,7.85,8.05,5.42,114.85,120.27,120.27,13.34,178.49,191.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,35.07,39.67,0.41,15.9,16.31,18.35,229.46,247.81,247.81
9.09,4,9.0,M834_EstPr,0,12.82,30,30,44.36,47.73,11.22,94.91,106.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,13.74,16.35,0.25,10.25,10.5,14.08,118.9,132.98,132.98,4.43,111.01,115.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,2.87,3.76,0.21,10.43,10.64,5.53,124.31,129.84,129.84,15.65,205.92,221.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,16.61,20.11,0.46,20.68,21.14,19.61,243.21,262.82,262.82
9.1,4,9.0,M834_EstPr,0,12.82,30,30,46.31,49.25,11.86,109.3,121.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,16.65,18.39,0.25,11.07,11.32,13.85,137.02,150.87,150.87,4.46,126.66,131.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,2.95,3.56,0.22,10.28,10.5,5.29,139.89,145.18,145.18,16.32,235.96,252.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,19.6,21.95,0.47,21.35,21.82,19.14,276.91,296.05,296.05
9.11,4,9.0,M834_EstPr,0,12.82,30,30,47.45,49.76,11.47,117.12,128.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,17.4,18.83,0.24,11.08,11.32,13.14,145.6,158.74,158.74,4.16,134.0,138.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.7,3.23,0.24,10.39,10.63,4.93,147.09,152.02,152.02,15.63,251.12,266.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,20.1,22.06,0.48,21.47,21.95,18.07,292.69,310.76,310.76
9.18,4,9.0,M834_EstPr,0,12.82,30,30,43.84,47.31,10.86,89.34,100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,12.45,15.4,0.26,10.02,10.28,14.07,111.81,125.88,125.88,4.21,103.2,107.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,2.79,3.88,0.22,10.16,10.38,5.52,116.15,121.67,121.67,15.07,192.54,207.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,15.24,19.28,0.48,20.18,20.66,19.59,227.96,247.55,247.55
10.01,4,13.0,M834_EstPr,0,8.66,60,60,27.41,29.26,5.57,38.29,43.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,1.86,10.54,0.01,1.42,1.43,14.26,41.57,55.83,55.83,2.66,40.38,43.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,2.8,9.43,0.02,1.47,1.49,9.31,44.65,53.96,53.96,8.23,78.67,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,4.66,19.97,0.03,2.89,2.92,23.57,86.22,109.79,109.79
