scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBS,LRT,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBS,CRT,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,Walk,27253
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,Bike,12372
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,Auto,685887
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,SchoolBus,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,LCL,1469
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,COR,9935
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,BRT,6184
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,EXP,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,LRT,5857
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,HBW,CRT,6701
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,Walk,127920
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,Bike,13190
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,Auto,1884290
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,SchoolBus,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,LCL,892
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,COR,5575
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,BRT,3742
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,EXP,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,LRT,4467
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Ok,NHB,CRT,1905
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,Walk,17511
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,Bike,6907
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,Auto,93115
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,SchoolBus,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,LCL,2628
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,COR,5959
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,BRT,7022
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,EXP,54
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,LRT,4833
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBC,CRT,5458
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,Walk,153543
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,Bike,26241
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,Auto,1600257
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,SchoolBus,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,LCL,1899
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,COR,11567
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,BRT,4743
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,EXP,21
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,LRT,6283
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBO,CRT,3422
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,Walk,186396
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,Bike,54624
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,Auto,90372
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,SchoolBus,170350
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,LCL,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,COR,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,BRT,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,EXP,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,LRT,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBS,CRT,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,Walk,32656
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,Bike,22510
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,Auto,1208747
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,SchoolBus,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,LCL,2524
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,COR,17599
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,BRT,7369
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,EXP,1053
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,LRT,12204
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,HBW,CRT,17274
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,Walk,30413
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,Bike,5331
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,Auto,853227
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,SchoolBus,0
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,LCL,427
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,COR,2690
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,BRT,2106
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,EXP,13
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,LRT,2045
10.06,v9,WF TDM v9.0.1 - official - patch 2,Needs_2032,Needs,2032,Pk,NHB,CRT,1039
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,Walk,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,Bike,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,Auto,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,LCL,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,COR,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,BRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,EXP,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,LRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBC,CRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,Walk,379597
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,Bike,73711
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,Auto,3281657
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,LCL,3910
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,COR,21943
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,BRT,3736
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,EXP,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,LRT,13926
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBO,CRT,6899
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,Walk,90771
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,Bike,26601
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,Auto,43690
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,SchoolBus,82918
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,LCL,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,COR,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,BRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,EXP,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,LRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBS,CRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,Walk,27189
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,Bike,12329
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,Auto,684974
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,LCL,1478
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,COR,9292
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,BRT,6135
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,EXP,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,LRT,6645
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,HBW,CRT,7608
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,Walk,127819
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,Bike,13173
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,Auto,1883373
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,LCL,899
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,COR,5107
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,BRT,3720
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,EXP,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,LRT,5598
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Ok,NHB,CRT,2223
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,Walk,17444
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,Bike,6842
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,Auto,92489
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,LCL,2539
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,COR,5292
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,BRT,6932
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,EXP,46
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,LRT,5987
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBC,CRT,5914
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,Walk,153395
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,Bike,26184
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,Auto,1599424
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,LCL,1894
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,COR,10917
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,BRT,4642
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,EXP,18
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,LRT,7561
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBO,CRT,3919
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,Walk,186390
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,Bike,54623
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,Auto,90371
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,SchoolBus,170360
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,LCL,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,COR,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,BRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,EXP,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,LRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBS,CRT,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,Walk,32582
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,Bike,22412
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,Auto,1206950
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,LCL,2543
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,COR,16543
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,BRT,7194
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,EXP,869
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,LRT,13571
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,HBW,CRT,19269
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,Walk,30390
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,Bike,5324
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,Auto,852858
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,SchoolBus,0
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,LCL,418
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,COR,2517
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,BRT,2073
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,EXP,11
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,LRT,2506
11.06,v9,WF TDM v9.0.2 - official,Needs_2032,Needs,2032,Pk,NHB,CRT,1191
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,Walk,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,Bike,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,Auto,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LCL,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,COR,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,BRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,EXP,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,CRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,Walk,446440
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,Bike,85670
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,Auto,3672206
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LCL,3248
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,COR,28878
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,BRT,5613
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,EXP,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,15852
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,CRT,7012
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,Walk,89840
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,Bike,26345
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,Auto,45574
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,SchoolBus,92138
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LCL,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,COR,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,BRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,EXP,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,CRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,Walk,32236
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,Bike,14189
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,Auto,782369
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LCL,1086
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,COR,11882
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,BRT,8527
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,EXP,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,7733
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,CRT,9200
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,Walk,148551
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,Bike,15210
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,Auto,2168700
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LCL,680
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,COR,6671
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,BRT,4858
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,EXP,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,4765
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,CRT,2182
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,Walk,18005
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,Bike,7512
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,Auto,103058
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LCL,2065
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,COR,6719
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,BRT,7528
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,EXP,26
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,6369
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,CRT,7374
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,Walk,179738
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,Bike,30439
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,Auto,1792333
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LCL,1536
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,COR,14259
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,BRT,6614
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,EXP,11
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,8655
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,CRT,4506
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,Walk,184479
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,Bike,54096
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,Auto,94209
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,SchoolBus,189253
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LCL,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,COR,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,BRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,EXP,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,CRT,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,Walk,38905
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,Bike,26316
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,Auto,1370786
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LCL,1871
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,COR,20650
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,BRT,10596
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,EXP,523
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,16621
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,CRT,30182
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,Walk,35326
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,Bike,6195
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,Auto,980911
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,SchoolBus,0
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,LCL,330
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,COR,3248
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,BRT,2739
9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,EXP,4
